    31558	2026-03-02 06:42:14	1	0	15	0
    31558	2026-03-02 06:42:36	1	0	15	0
    31964	2026-03-02 06:45:17	1	0	15	0
    31964	2026-03-02 06:45:21	1	0	15	0
    46760	2026-03-02 06:51:07	1	0	15	0
    46760	2026-03-02 06:51:11	1	0	15	0
    17675	2026-03-02 07:12:31	1	0	15	0
    36960	2026-03-02 07:17:33	1	0	15	0
    36960	2026-03-02 07:18:49	1	0	15	0
    27554	2026-03-02 07:22:35	1	0	15	0
    27554	2026-03-02 07:22:39	1	0	15	0
     4740	2026-03-02 07:28:44	1	0	15	0
     4740	2026-03-02 07:28:48	1	0	15	0
    16212	2026-03-02 07:32:26	1	0	15	0
    34469	2026-03-02 07:32:57	1	0	15	0
    30626	2026-03-02 07:33:31	1	0	15	0
    38300	2026-03-02 07:33:44	1	0	15	0
    38300	2026-03-02 07:33:48	1	0	15	0
     4147	2026-03-02 07:36:09	1	0	15	0
    41758	2026-03-02 07:36:27	1	0	15	0
    41758	2026-03-02 07:36:31	1	0	15	0
    30626	2026-03-02 07:38:10	1	0	15	0
    30626	2026-03-02 07:38:13	1	0	15	0
     8742	2026-03-02 07:39:56	1	0	15	0
    32227	2026-03-02 07:40:05	1	0	15	0
     5514	2026-03-02 07:40:12	1	0	15	0
     5514	2026-03-02 07:40:26	1	0	15	0
    27554	2026-03-02 07:40:37	1	0	15	0
    13658	2026-03-02 07:42:17	1	0	15	0
    13658	2026-03-02 07:42:20	1	0	15	0
    37246	2026-03-02 07:42:35	1	0	15	0
    37246	2026-03-02 07:42:39	1	0	15	0
    16212	2026-03-02 07:43:30	1	0	15	0
    52499	2026-03-02 07:44:39	1	0	15	0
    52499	2026-03-02 07:44:44	1	0	15	0
    24924	2026-03-02 07:45:28	1	0	15	0
     1125	2026-03-02 07:51:25	1	0	15	0
     1125	2026-03-02 07:51:28	1	0	15	0
    40842	2026-03-02 07:51:49	1	0	15	0
    45634	2026-03-02 07:52:26	1	0	15	0
    14293	2026-03-02 07:53:39	1	0	15	0
    18312	2026-03-02 07:53:47	1	0	15	0
     2046	2026-03-02 07:54:10	1	0	15	0
     2046	2026-03-02 07:54:14	1	0	15	0
    52233	2026-03-02 07:56:47	1	0	15	0
    52233	2026-03-02 07:56:52	1	0	15	0
    14301	2026-03-02 07:58:39	1	0	15	0
    16212	2026-03-02 12:00:29	1	2	15	0
    23986	2026-03-02 12:00:44	1	2	15	0
    23986	2026-03-02 12:00:50	1	2	15	0
    34469	2026-03-02 12:01:16	1	2	15	0
    13658	2026-03-02 12:01:29	1	2	15	0
    13658	2026-03-02 12:01:32	1	2	15	0
     1125	2026-03-02 12:01:40	1	2	15	0
     1125	2026-03-02 12:01:43	1	2	15	0
     2046	2026-03-02 12:01:48	1	2	15	0
     2046	2026-03-02 12:01:51	1	2	15	0
     5514	2026-03-02 12:02:04	1	2	15	0
     5514	2026-03-02 12:02:07	1	2	15	0
     4147	2026-03-02 12:03:48	1	2	15	0
    48442	2026-03-02 12:04:12	1	2	15	0
    48442	2026-03-02 12:04:17	1	2	15	0
     8742	2026-03-02 12:04:55	1	2	15	0
     5514	2026-03-02 12:06:24	1	3	15	0
     5514	2026-03-02 12:06:25	1	3	15	0
     5514	2026-03-02 12:06:41	1	3	15	0
     9880	2026-03-02 12:06:58	1	2	15	0
     9880	2026-03-02 12:07:01	1	2	15	0
     9880	2026-03-02 12:07:08	1	2	15	0
     4740	2026-03-02 12:07:36	1	2	15	0
     4740	2026-03-02 12:07:39	1	2	15	0
    38300	2026-03-02 12:07:50	1	2	15	0
    38300	2026-03-02 12:07:53	1	2	15	0
    27554	2026-03-02 12:11:58	1	2	15	0
    27554	2026-03-02 12:12:02	1	2	15	0
    37246	2026-03-02 12:12:08	1	2	15	0
    37246	2026-03-02 12:12:12	1	2	15	0
    24924	2026-03-02 12:13:32	1	2	15	0
    16212	2026-03-02 12:15:16	1	2	15	0
    41758	2026-03-02 12:15:39	1	2	15	0
    52499	2026-03-02 12:15:58	1	2	15	0
    52499	2026-03-02 12:16:07	1	2	15	0
    40842	2026-03-02 12:16:16	1	2	15	0
    40842	2026-03-02 12:16:25	1	2	15	0
    40842	2026-03-02 12:16:35	1	3	15	0
    27554	2026-03-02 12:19:04	1	2	15	0
    27554	2026-03-02 12:19:07	1	2	15	0
    31558	2026-03-02 12:21:58	1	2	15	0
     9880	2026-03-02 12:33:30	1	3	15	0
     9880	2026-03-02 12:33:36	1	3	15	0
    48442	2026-03-02 12:33:42	1	3	15	0
    48442	2026-03-02 12:33:46	1	3	15	0
     2046	2026-03-02 12:33:55	1	3	15	0
     2046	2026-03-02 12:34:02	1	3	15	0
    27554	2026-03-02 12:35:55	1	3	15	0
    27554	2026-03-02 12:35:59	1	3	15	0
    31558	2026-03-02 12:39:14	1	3	15	0
    41758	2026-03-02 12:39:24	1	3	15	0
     1125	2026-03-02 12:39:52	1	3	15	0
     1125	2026-03-02 12:39:54	1	3	15	0
    17675	2026-03-02 12:40:01	1	3	15	0
    52499	2026-03-02 12:41:51	1	3	15	0
    52499	2026-03-02 12:41:57	1	3	15	0
    14293	2026-03-02 12:42:13	1	3	15	0
    14293	2026-03-02 12:42:15	1	3	15	0
    14293	2026-03-02 12:42:21	1	3	15	0
    13658	2026-03-02 12:42:31	1	3	15	0
    13658	2026-03-02 12:42:35	1	3	15	0
    23986	2026-03-02 12:43:02	1	3	15	0
    23986	2026-03-02 12:43:07	1	3	15	0
     4740	2026-03-02 12:44:27	1	3	15	0
     4740	2026-03-02 12:44:30	1	3	15	0
    31558	2026-03-02 12:45:27	1	3	15	0
    34469	2026-03-02 12:46:21	1	3	15	0
     4147	2026-03-02 12:46:35	1	3	15	0
    27554	2026-03-02 12:46:45	1	3	15	0
    16212	2026-03-02 12:51:30	1	3	15	0
    38300	2026-03-02 12:53:28	1	3	15	0
    38300	2026-03-02 12:53:33	1	3	15	0
    37246	2026-03-02 12:55:00	1	3	15	0
    37246	2026-03-02 12:55:05	1	3	15	0
     8742	2026-03-02 13:00:17	1	3	15	0
    40842	2026-03-02 17:00:12	1	1	15	0
    40842	2026-03-02 17:00:20	1	1	15	0
    14293	2026-03-02 17:01:12	1	1	15	0
    14293	2026-03-02 17:01:18	1	1	15	0
    34469	2026-03-02 17:01:57	1	1	15	0
    23986	2026-03-02 17:02:04	1	1	15	0
    23986	2026-03-02 17:02:09	1	1	15	0
    13658	2026-03-02 17:02:23	1	1	15	0
    17675	2026-03-02 17:02:31	1	1	15	0
    38300	2026-03-02 17:02:40	1	1	15	0
    38300	2026-03-02 17:02:44	1	1	15	0
    52499	2026-03-02 17:03:00	1	1	15	0
    52499	2026-03-02 17:03:25	1	1	15	0
     4147	2026-03-02 17:03:46	1	1	15	0
    16212	2026-03-02 17:03:50	1	1	15	0
    24924	2026-03-02 17:04:01	1	1	15	0
    41758	2026-03-02 17:04:19	1	1	15	0
    41758	2026-03-02 17:04:28	1	1	15	0
     8742	2026-03-02 17:04:42	1	1	15	0
     8742	2026-03-02 17:04:47	1	1	15	0
     1125	2026-03-02 17:04:54	1	1	15	0
     1125	2026-03-02 17:04:56	1	1	15	0
    36960	2026-03-02 17:05:33	1	1	15	0
    37246	2026-03-02 17:05:46	1	1	15	0
    37246	2026-03-02 17:05:50	1	1	15	0
     9880	2026-03-02 17:05:58	1	1	15	0
     9880	2026-03-02 17:06:01	1	1	15	0
     5514	2026-03-02 17:06:07	1	1	15	0
     5514	2026-03-02 17:06:10	1	1	15	0
     2046	2026-03-02 17:06:18	1	1	15	0
     2046	2026-03-02 17:06:24	1	1	15	0
     2046	2026-03-02 17:06:58	1	1	15	0
    38300	2026-03-02 17:08:06	1	1	15	0
    27554	2026-03-02 17:10:58	1	1	15	0
    27554	2026-03-02 17:11:11	1	1	15	0
    31558	2026-03-02 17:11:19	1	1	15	0
     4740	2026-03-02 17:11:28	1	1	15	0
     4740	2026-03-02 17:11:31	1	1	15	0
    31558	2026-03-02 17:16:19	1	1	15	0
