14003	2026-03-02 06:15:55	58	0	1	0
52136	2026-03-02 06:47:25	58	0	1	0
52136	2026-03-02 06:47:31	58	0	1	0
 2787	2026-03-02 07:00:08	58	0	1	0
 7749	2026-03-02 07:26:21	58	0	1	0
32149	2026-03-02 07:32:09	58	0	1	0
 9691	2026-03-02 07:33:22	58	0	1	0
39155	2026-03-02 07:33:38	58	0	1	0
 9757	2026-03-02 07:35:06	58	0	1	0
41584	2026-03-02 07:35:56	58	0	1	0
39095	2026-03-02 07:36:36	58	0	1	0
49409	2026-03-02 07:41:14	58	0	1	0
 4493	2026-03-02 07:41:22	58	0	1	0
 3261	2026-03-02 07:43:07	58	0	1	0
 3261	2026-03-02 07:43:09	58	0	1	0
15762	2026-03-02 07:44:04	58	0	1	0
53710	2026-03-02 07:44:52	58	0	1	0
48857	2026-03-02 07:45:06	58	0	1	0
15341	2026-03-02 07:46:05	58	0	1	0
 4935	2026-03-02 07:46:33	58	0	1	0
  678	2026-03-02 07:46:40	58	0	1	0
46442	2026-03-02 07:48:12	58	0	1	0
46442	2026-03-02 07:48:15	58	0	1	0
52020	2026-03-02 07:49:06	58	0	1	0
 4229	2026-03-02 07:49:09	58	0	1	0
49347	2026-03-02 07:50:09	58	0	1	0
34439	2026-03-02 07:50:26	58	0	1	0
 5718	2026-03-02 07:50:32	58	0	1	0
36923	2026-03-02 07:51:21	58	0	1	0
22651	2026-03-02 07:52:47	58	0	1	0
16829	2026-03-02 07:52:59	58	0	1	0
  499	2026-03-02 07:53:14	58	0	1	0
31315	2026-03-02 07:54:36	58	0	1	0
 4844	2026-03-02 07:54:49	58	0	1	0
14676	2026-03-02 07:55:40	58	0	1	0
39851	2026-03-02 07:56:42	58	0	1	0
22540	2026-03-02 07:56:49	58	0	1	0
13638	2026-03-02 07:58:53	58	0	1	0
21782	2026-03-02 08:04:43	58	0	1	0
18612	2026-03-02 08:13:29	58	0	1	0
22276	2026-03-02 11:58:21	58	2	1	0
22276	2026-03-02 12:01:04	58	3	1	0
13638	2026-03-02 12:01:12	58	2	1	0
49409	2026-03-02 12:01:17	58	2	1	0
34439	2026-03-02 12:01:22	58	2	1	0
16829	2026-03-02 12:01:29	58	2	1	0
22540	2026-03-02 12:01:37	58	2	1	0
53710	2026-03-02 12:01:45	58	2	1	0
  833	2026-03-02 12:01:57	58	2	1	0
 4935	2026-03-02 12:02:04	58	2	1	0
 7749	2026-03-02 12:02:10	58	2	1	0
15762	2026-03-02 12:02:16	58	2	1	0
 9757	2026-03-02 12:02:21	58	2	1	0
39095	2026-03-02 12:02:27	58	2	1	0
39155	2026-03-02 12:03:02	58	2	1	0
 5718	2026-03-02 12:03:09	58	2	1	0
 4229	2026-03-02 12:03:46	58	2	1	0
52020	2026-03-02 12:04:58	58	2	1	0
14003	2026-03-02 12:06:29	58	2	1	0
 4844	2026-03-02 12:06:39	58	2	1	0
 1511	2026-03-02 12:06:47	58	2	1	0
 4935	2026-03-02 12:09:29	58	3	1	0
19709	2026-03-02 12:09:43	58	2	1	0
  678	2026-03-02 12:10:31	58	3	1	0
19709	2026-03-02 12:11:06	58	3	1	0
 4493	2026-03-02 12:13:13	58	2	1	0
39155	2026-03-02 12:15:11	58	3	1	0
53710	2026-03-02 12:16:43	58	3	1	0
31315	2026-03-02 12:20:04	58	2	1	0
32149	2026-03-02 12:20:26	58	2	1	0
32149	2026-03-02 12:20:32	58	2	1	0
18612	2026-03-02 12:20:49	58	2	1	0
41584	2026-03-02 12:20:56	58	2	1	0
14676	2026-03-02 12:21:14	58	2	1	0
49409	2026-03-02 12:21:24	58	3	1	0
  499	2026-03-02 12:21:34	58	2	1	0
52020	2026-03-02 12:21:47	58	3	1	0
36923	2026-03-02 12:22:30	58	2	1	0
  833	2026-03-02 12:25:17	58	2	1	0
 1511	2026-03-02 12:25:34	58	3	1	0
 4229	2026-03-02 12:26:10	58	3	1	0
 7749	2026-03-02 12:27:28	58	3	1	0
15341	2026-03-02 12:32:34	58	2	1	0
 4493	2026-03-02 12:32:41	58	2	1	0
 4493	2026-03-02 12:32:48	58	3	1	0
15762	2026-03-02 12:32:55	58	3	1	0
13638	2026-03-02 12:33:43	58	3	1	0
39095	2026-03-02 12:34:26	58	3	1	0
18612	2026-03-02 12:34:37	58	3	1	0
15341	2026-03-02 12:34:48	58	3	1	0
41584	2026-03-02 12:34:55	58	3	1	0
34439	2026-03-02 12:35:36	58	3	1	0
36923	2026-03-02 12:36:16	58	3	1	0
32149	2026-03-02 12:36:35	58	3	1	0
16829	2026-03-02 12:37:20	58	3	1	0
 4844	2026-03-02 12:39:17	58	3	1	0
14003	2026-03-02 12:39:34	58	3	1	0
 5718	2026-03-02 12:39:51	58	3	1	0
14676	2026-03-02 12:44:43	58	3	1	0
22540	2026-03-02 12:45:18	58	3	1	0
39155	2026-03-02 12:50:01	58	3	1	0
31315	2026-03-02 12:52:14	58	3	1	0
  499	2026-03-02 12:52:35	58	3	1	0
13638	2026-03-02 12:55:55	58	3	1	0
32149	2026-03-02 17:01:55	58	1	1	0
 4493	2026-03-02 17:02:04	58	1	1	0
 5718	2026-03-02 17:02:12	58	1	1	0
16829	2026-03-02 17:02:24	58	1	1	0
15762	2026-03-02 17:02:32	58	1	1	0
15762	2026-03-02 17:02:34	58	1	1	0
 4844	2026-03-02 17:02:42	58	1	1	0
34439	2026-03-02 17:02:50	58	1	1	0
 4229	2026-03-02 17:02:54	58	1	1	0
 4229	2026-03-02 17:02:56	58	1	1	0
49409	2026-03-02 17:03:01	58	1	1	0
49409	2026-03-02 17:03:03	58	1	1	0
 9757	2026-03-02 17:03:09	58	1	1	0
 9757	2026-03-02 17:03:11	58	1	1	0
 1511	2026-03-02 17:03:14	58	1	1	0
39155	2026-03-02 17:03:19	58	1	1	0
15341	2026-03-02 17:03:24	58	1	1	0
41584	2026-03-02 17:03:30	58	1	1	0
36923	2026-03-02 17:03:37	58	1	1	0
14676	2026-03-02 17:03:40	58	1	1	0
 4935	2026-03-02 17:03:47	58	1	1	0
52020	2026-03-02 17:03:50	58	1	1	0
 7749	2026-03-02 17:04:01	58	1	1	0
  499	2026-03-02 17:04:10	58	1	1	0
18612	2026-03-02 17:04:19	58	1	1	0
39095	2026-03-02 17:04:27	58	1	1	0
 9691	2026-03-02 17:04:34	58	1	1	0
14003	2026-03-02 17:04:44	58	1	1	0
22276	2026-03-02 17:05:14	58	1	1	0
13638	2026-03-02 17:07:14	58	1	1	0
22540	2026-03-02 17:07:41	58	1	1	0
  833	2026-03-02 17:09:49	58	1	1	0
14003	2026-03-03 06:38:52	58	0	1	0
 2787	2026-03-03 06:53:34	58	0	1	0
53710	2026-03-03 07:11:28	58	0	1	0
52020	2026-03-03 07:24:28	58	0	1	0
 1511	2026-03-03 07:26:54	58	0	1	0
 7749	2026-03-03 07:32:08	58	0	1	0
 9757	2026-03-03 07:35:44	58	0	1	0
48857	2026-03-03 07:38:48	58	0	1	0
14676	2026-03-03 07:42:03	58	0	1	0
39155	2026-03-03 07:42:31	58	0	1	0
16829	2026-03-03 07:43:57	58	0	1	0
36923	2026-03-03 07:44:06	58	0	1	0
 4844	2026-03-03 07:46:57	58	0	1	0
 3261	2026-03-03 07:48:05	58	0	1	0
 3261	2026-03-03 07:48:07	58	0	1	0
32149	2026-03-03 07:48:15	58	0	1	0
15762	2026-03-03 07:48:38	58	0	1	0
 4229	2026-03-03 07:48:58	58	0	1	0
41584	2026-03-03 07:49:08	58	0	1	0
46442	2026-03-03 07:50:14	58	0	1	0
46442	2026-03-03 07:50:16	58	0	1	0
 9691	2026-03-03 07:51:08	58	0	1	0
  499	2026-03-03 07:52:58	58	0	1	0
 5718	2026-03-03 07:53:05	58	0	1	0
34439	2026-03-03 07:56:32	58	0	1	0
13638	2026-03-03 07:57:00	58	0	1	0
49409	2026-03-03 07:57:55	58	0	1	0
49409	2026-03-03 07:57:57	58	0	1	0
39095	2026-03-03 07:59:08	58	0	1	0
15341	2026-03-03 07:59:21	58	0	1	0
 4493	2026-03-03 07:59:27	58	0	1	0
39851	2026-03-03 07:59:35	58	0	1	0
22540	2026-03-03 07:59:41	58	0	1	0
22651	2026-03-03 08:00:06	58	0	1	0
18612	2026-03-03 08:02:44	58	0	1	0
 4935	2026-03-03 08:05:10	58	0	1	0
  678	2026-03-03 08:05:23	58	0	1	0
49409	2026-03-03 12:01:42	58	2	1	0
49409	2026-03-03 12:01:44	58	2	1	0
 5718	2026-03-03 12:01:57	58	2	1	0
41584	2026-03-03 12:02:10	58	2	1	0
34439	2026-03-03 12:02:20	58	2	1	0
39155	2026-03-03 12:02:27	58	2	1	0
  499	2026-03-03 12:02:34	58	2	1	0
 4844	2026-03-03 12:02:43	58	2	1	0
 4493	2026-03-03 12:02:52	58	2	1	0
52020	2026-03-03 12:02:56	58	2	1	0
16829	2026-03-03 12:03:05	58	2	1	0
 3261	2026-03-03 12:03:15	58	2	1	0
 3261	2026-03-03 12:03:18	58	2	1	0
14676	2026-03-03 12:03:27	58	2	1	0
  678	2026-03-03 12:03:34	58	2	1	0
 9691	2026-03-03 12:03:43	58	2	1	0
22540	2026-03-03 12:03:50	58	2	1	0
32149	2026-03-03 12:04:01	58	2	1	0
14003	2026-03-03 12:04:20	58	2	1	0
13638	2026-03-03 12:04:45	58	2	1	0
39095	2026-03-03 12:05:30	58	2	1	0
 7749	2026-03-03 12:07:16	58	2	1	0
36923	2026-03-03 12:07:37	58	2	1	0
  833	2026-03-03 12:09:14	58	2	1	0
15341	2026-03-03 12:10:47	58	2	1	0
53710	2026-03-03 12:11:26	58	2	1	0
18612	2026-03-03 12:11:52	58	2	1	0
15762	2026-03-03 12:12:19	58	2	1	0
 9757	2026-03-03 12:12:42	58	2	1	0
